phi,T (K),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,C(gr)
0.95306122449,2191.81375388,0.00191768226444,0.000236162308575,0.000259797507681,0.0102150011483,0.00302393017959,0.178454209457,7.96680128882e-07,6.01741869337e-08,4.032953666e-18,4.93256865684e-19,1.25139284813e-18,7.35610766413e-20,7.07831150276e-18,3.01402940111e-18,0.00485806342048,0.0861431443536,2.75788663366e-10,3.78206042789e-12,7.93160782041e-18,1.23554023969e-19,5.74779397906e-19,1.81543936321e-25,4.36520314142e-23,2.2798519095e-28,2.13149096506e-28,1.5959181181e-33,9.98642544352e-35,5.45726725859e-21,6.34054973454e-21,5.56678538212e-24,9.63044871455e-09,1.28648842153e-09,4.29793622839e-10,1.09184991523e-09,4.52376963643e-10,0.00261659642171,7.45196297851e-07,1.39461992066e-07,3.35082758131e-08,1.56562932385e-14,4.18477811644e-12,7.86650909405e-19,2.1629826943e-22,3.16021979342e-17,4.10741433536e-13,1.52626709319e-10,6.78909476814e-12,0.716723825337,0.0,1.27280529184e-49,7.52965428985e-51,1.81210640305e-26,3.0671038054e-27,0.0
1.01836734694,2231.99083448,0.00466882926013,0.000462482356623,0.000185431949786,0.00312571686047,0.00270662893201,0.187014882227,3.82755090542e-07,3.88285452394e-08,3.93180922773e-17,6.62153808774e-18,2.12155979675e-17,1.29330889785e-18,1.46456748226e-16,7.81263268151e-17,0.0114426731206,0.0851915866911,1.17409200849e-09,2.15566633078e-11,7.72847060095e-17,1.24114431048e-18,7.213880752e-18,1.13003640757e-23,3.0246499015e-21,2.61905709585e-26,2.98101977519e-26,3.70068611366e-31,2.95004065235e-32,1.2715104642e-19,1.84145164333e-19,1.84386065952e-22,1.54747045939e-08,2.8484640588e-09,1.25307149674e-09,3.90279777084e-09,8.95280940254e-10,0.00157978216553,2.35122847556e-07,8.36741025434e-08,3.19880557774e-08,1.14679570753e-13,3.53022033391e-11,1.15492572585e-17,2.53418339408e-21,1.53780588039e-16,1.65473379242e-12,5.56476139881e-10,2.04147328032e-11,0.712792899017,0.0,3.35745456138e-46,2.52641945389e-47,8.76205870025e-25,1.90996726951e-25,0.0
1.08367346939,2219.73822607,0.0106370219978,0.00065518231164,7.26981913902e-05,0.000554551874094,0.00170207928053,0.192580100295,1.01794032096e-07,1.62250157016e-08,1.48715691547e-16,3.90570781199e-17,2.00301863179e-16,1.20774723345e-17,2.23608684843e-15,1.91379281914e-15,0.0232782329315,0.0789196906894,3.43180934199e-09,9.9093263091e-11,5.19084625954e-16,8.25988902631e-18,7.70924861908e-17,3.12192875685e-22,1.38928397789e-19,1.77400256717e-24,3.26773624503e-24,5.98201091593e-29,7.61258511674e-30,1.65596464912e-18,3.85370911278e-18,3.7089307433e-21,1.34342025264e-08,3.85556355143e-09,2.68084550614e-09,1.34843231875e-08,1.24272581392e-09,0.000645788316189,4.09765527318e-08,3.3974575587e-08,1.95595759117e-08,4.68710423175e-13,2.37441064634e-10,1.12889054658e-16,1.53070588012e-20,4.28044835816e-16,4.87555396493e-12,1.68961669301e-09,3.82539658716e-11,0.708865213119,0.0,5.72012993457e-43,6.87447541454e-44,2.70062939894e-23,9.36698341874e-24,0.0
1.14897959184,2176.13400021,0.0195535050701,0.000697595269519,2.33414825966e-05,9.85211806714e-05,0.000934580232598,0.195017288979,2.41585724805e-08,6.10716692422e-09,2.26746395251e-16,9.18977064158e-17,7.99735416733e-16,4.633189866e-17,1.57320646067e-14,2.30566631976e-14,0.0368863712214,0.0708071025772,6.2230801615e-09,2.85999549468e-10,1.82263582696e-15,2.80491066799e-17,4.49539880995e-16,2.49478780932e-21,2.16444062018e-18,3.47752803743e-23,1.13183311866e-22,2.60695179234e-27,5.5767557505e-28,8.49976021874e-18,3.40559033972e-17,2.83683911281e-20,7.9930892149e-09,3.53711929931e-09,3.98647619883e-09,3.51555585833e-08,1.27194273447e-09,0.000245767205803,6.94147892009e-09,1.28402343388e-08,9.8683771839e-09,9.64971784537e-13,9.18076099102e-10,5.20695487964e-16,4.06794118527e-20,6.60913019196e-16,9.26418551773e-12,3.58290464316e-09,4.57082249262e-11,0.704724229534,0.0,1.51900986829e-40,3.07390721507e-41,2.9892002589e-22,1.7220940223e-22,0.0
1.21428571429,2125.20861516,0.0303497255683,0.000646681154244,7.78159021048e-06,2.13072104047e-05,0.000515668265859,0.195313311815,6.39941930084e-09,2.44290062229e-09,2.17822977843e-16,1.28933781402e-16,1.83948143354e-15,1.01498802048e-16,6.21439828066e-14,1.51111726422e-13,0.0495869486019,0.0635352059656,8.48442292296e-09,5.91467931473e-10,4.11882807333e-15,6.08694767127e-17,1.62292072003e-15,8.9512049438e-21,1.50858417633e-17,2.75928675291e-22,1.54747310273e-21,4.05804602481e-26,1.4075717999e-26,2.37290043633e-17,1.58724807503e-16,1.10883119905e-19,4.24160122756e-09,2.73806947444e-09,4.78548608438e-09,7.20233154082e-08,1.1270632923e-09,0.000100960575366,1.41900784886e-09,5.24067738398e-09,4.92135067332e-09,1.33919576275e-12,2.36489722133e-09,1.43095477749e-15,6.64377313163e-20,7.42063793151e-16,1.33944535036e-11,5.923629757e-09,4.36311986606e-11,0.700508420748,0.0,9.13398019901e-39,3.00331573156e-39,1.57744881018e-21,1.45220276349e-21,0.0
1.27959183673,2073.39452962,0.0424987509763,0.000558002523036,2.72582585661e-06,5.32569367061e-06,0.000289545639368,0.194047669022,1.85960853452e-09,1.03206751305e-09,1.65206603868e-16,1.37190618742e-16,3.10568154864e-15,1.62675998159e-16,1.75039007323e-13,6.84743004176e-13,0.0609808334547,0.0575043458007,9.91691195734e-09,1.01014404299e-09,7.23962692935e-15,1.02490962285e-16,4.40517459747e-15,2.05724855244e-20,6.59680158379e-17,1.29720087259e-21,1.21804826234e-20,3.43487066243e-25,1.86939507776e-25,4.72494464811e-17,5.11597707413e-16,2.96245420595e-19,2.15602794602e-09,1.94966330157e-09,5.09692309105e-09,1.27104913632e-07,9.27740412849e-10,4.42206957619e-05,3.34236983038e-10,2.28208419416e-09,2.48349839701e-09,1.50528115386e-12,4.81802686275e-09,2.92467332095e-15,8.32703027361e-20,7.05704590688e-16,1.66816470725e-11,8.51521132618e-09,3.72645093114e-11,0.696300422549,0.0,2.27457221049e-37,1.17613787328e-37,5.43557181981e-21,7.73026922089e-21,0.0
1.34489795918,2022.19639843,0.0556629059518,0.000460019005301,9.86965667194e-07,1.46217114904e-06,0.000164444844026,0.191592059611,5.73888983961e-10,4.51565801536e-10,1.08468865302e-16,1.23059475402e-16,4.32377280564e-15,2.14569463632e-16,3.98649526198e-13,2.45787814665e-12,0.0711900230181,0.0525937086242,1.05569607694e-08,1.5328681352e-09,1.08801504568e-14,1.47354387865e-16,9.99493694715e-15,3.59503760396e-20,2.16131019258e-16,4.40379577104e-21,6.78984952379e-20,1.98478903073e-24,1.65810318986e-24,7.6582712436e-17,1.31466000966e-15,6.26641831922e-19,1.06780020469e-09,1.31688648543e-09,5.02731268167e-09,2.03609330658e-07,7.28813677436e-10,2.01986894728e-05,8.6332385068e-11,1.03706319899e-09,1.2637769812e-09,1.48754104928e-12,8.48884656174e-09,4.9698294235e-15,8.8643208684e-20,6.06972244933e-16,1.89789605257e-11,1.12467682624e-08,2.98193417539e-11,0.692126978067,0.0,3.26222300999e-36,2.59543311744e-36,1.43914509412e-20,3.09133589269e-20,0.0
1.41020408163,1972.00874372,0.0695788325919,0.000366783778537,3.64190664278e-07,4.26598416501e-07,9.3889673293e-05,0.188228360802,1.8382382333e-10,2.01727813858e-10,6.43863117541e-17,9.8055272309e-17,5.27313590535e-15,2.47513939097e-16,7.85974309165e-13,7.54270634614e-12,0.0804125022777,0.0486064647992,1.05532606886e-08,2.14950160837e-09,1.47007528786e-14,1.90268664542e-16,2.00984558863e-14,5.22039256857e-20,5.83842523408e-16,1.2008091399e-20,3.00470635075e-19,8.87081081661e-24,1.12201333173e-23,1.0821208029e-16,2.90780912926e-15,1.13442900251e-18,5.175925965e-10,8.5514306834e-10,4.69386512997e-09,3.05001607201e-07,5.53245016818e-10,9.471797755e-06,2.36661137692e-11,4.84177979851e-10,6.44966071876e-10,1.3461805254e-12,1.35708479479e-08,7.44931076772e-15,8.43572009462e-20,4.87463532431e-16,2.03286078637e-11,1.40526987896e-08,2.28414614926e-11,0.687996885827,0.0,3.23138119158e-35,3.90208865789e-35,3.19489518169e-20,1.02190815828e-19,0.0
1.47551020408,1922.92002202,0.0840393365211,0.00028471008319,1.35517418315e-07,1.29384353144e-07,5.36343978025e-05,0.184174934098,6.01558030019e-11,9.11075172193e-11,3.53647864633e-17,7.14596708895e-17,5.83407390362e-15,2.58608921006e-16,1.39728824024e-12,2.07324382586e-11,0.0888326838228,0.0453593296236,1.00783517347e-08,2.85053416182e-09,1.8392198939e-14,2.27261031157e-16,3.71071575907e-14,6.62942847534e-20,1.37622593205e-15,2.80094371642e-20,1.13070318412e-18,3.30561493503e-23,6.28047496168e-23,1.38658409678e-16,5.79189980426e-15,1.83934488168e-18,2.45762362938e-10,5.37510970487e-10,4.20151790248e-09,4.35206174297e-07,4.08515565568e-10,4.51071297008e-06,6.73578998806e-12,2.29736481815e-10,3.28589000396e-10,1.1412482638e-12,2.02519766345e-08,1.0197595236e-14,7.38765661684e-20,3.71987664789e-16,2.08535819773e-11,1.6894843174e-08,1.6937093106e-11,0.683913017991,0.0,2.46615782015e-34,4.48490275574e-34,6.26142578695e-20,2.95739297258e-19,0.0
1.54081632653,1874.92325785,0.0988848886582,0.00021599634713,5.04493920806e-08,4.01686265198e-08,3.05425336918e-05,0.179598973685,1.98849255665e-11,4.13037981363e-11,1.82174386485e-17,4.84790020212e-17,5.98543905076e-15,2.50155224325e-16,2.2994300741e-12,5.26244206832e-11,0.0966028277131,0.0427011441973,9.2915240809e-09,3.62781431092e-09,2.17084429078e-14,2.55820908785e-16,6.43614245352e-14,7.60041182351e-20,2.93507849791e-15,5.81818641465e-20,3.7830526581e-18,1.07813444559e-22,3.06579152673e-22,1.65104679556e-16,1.06920491303e-14,2.74858716507e-18,1.14258738341e-10,3.28267611255e-10,3.63441432947e-09,5.9884771735e-07,2.94556545028e-10,2.16459852137e-06,1.9599646914e-12,1.09926615874e-10,1.66494949971e-10,9.18869448583e-13,2.87265817039e-08,1.30337721931e-14,6.06076481172e-20,2.72534370571e-16,2.07039649012e-11,1.97522264869e-08,1.22341941489e-11,0.679876077765,0.0,1.55664391162e-33,4.24826143808e-33,1.1193891034e-19,7.77528028553e-19,0.0
1.60612244898,1827.98196907,0.11399465255,0.000160543333909,1.86742007764e-08,1.26215597371e-08,1.7287871624e-05,0.174627171557,6.58326341268e-12,1.86953117037e-11,8.87387438444e-18,3.09636215226e-17,5.77765660765e-15,2.27288727565e-16,3.56583531051e-12,1.25981552958e-10,0.103843126265,0.0405127915221,8.32510370671e-09,4.47472649053e-09,2.44765305366e-14,2.74789812218e-16,1.06533085015e-13,8.03318758624e-20,5.80366705686e-15,1.10590747693e-19,1.16016793037e-17,3.18157332796e-22,1.35353607288e-21,1.85644234324e-16,1.86498507336e-14,3.8583178309e-18,5.19654867508e-11,1.95206786893e-10,3.05436169812e-09,8.01503285343e-07,2.07885370999e-10,1.0406201962e-06,5.76442646604e-13,5.2734485132e-11,8.36493467429e-11,7.08802349912e-13,3.92058712972e-08,1.57857533645e-14,4.71197322505e-20,1.92940119807e-16,2.00300206251e-11,2.26146078847e-08,8.64039502998e-12,0.675885909133,0.0,8.53021361026e-33,3.49256005184e-32,1.8661319099e-19,1.90454306065e-18,0.0
1.67142857143,1782.05258362,0.129277821546,0.000117086095805,6.83932091856e-09,3.979172143e-09,9.7032612184e-06,0.169355141038,2.16839436838e-12,8.41270110493e-12,4.10848814383e-18,1.87585729999e-17,5.30014090004e-15,1.95911182492e-16,5.27716796884e-12,2.88814296562e-10,0.110646808584,0.0387020926472,7.28172966052e-09,5.38610294431e-09,2.65932811513e-14,2.84094442353e-16,1.70174508683e-13,7.94103886822e-20,1.08248921581e-14,1.96067186041e-19,3.33301710458e-17,8.69832366893e-22,5.54817850873e-21,1.99286715943e-16,3.11568276164e-14,5.15566118913e-18,2.30943216507e-11,1.13164306016e-10,2.50291068032e-09,1.04997519788e-06,1.43816445237e-10,4.98899225168e-07,1.6986732076e-13,2.52485783824e-11,4.1565405732e-11,5.26879362724e-13,5.19271503653e-08,1.83054599876e-14,3.49878785299e-20,1.32536212406e-16,1.89694837007e-11,2.54784395981e-08,5.97950477382e-12,0.671941998734,0.0,4.20120942441e-32,2.58638857849e-31,2.94619245506e-19,4.42513094694e-18,0.0
1.73673469388,1737.0920229,0.144666264541,8.38684850748e-05,2.46825640717e-09,1.250066409e-09,5.38954522929e-06,0.163855130368,7.06752776848e-13,3.75042241085e-12,1.8137823134e-18,1.08338629854e-17,4.65354143167e-15,1.61321686711e-16,7.52243224105e-12,6.41287313857e-10,0.117085866142,0.0371980818379,6.23652507833e-09,6.35804299645e-09,2.8015626463e-14,2.84442334539e-16,2.64506444341e-13,7.4170078583e-20,1.92862493457e-14,3.2877275986e-19,9.1155804577e-17,2.24198281452e-21,2.15304907981e-20,2.05833824939e-16,5.03474645617e-14,6.62072492799e-18,1.00167175553e-11,6.39922985358e-11,2.00498856095e-09,1.35260555609e-06,9.76117313236e-11,2.37651107445e-07,4.98055610786e-14,1.20209709262e-11,2.03821939276e-11,3.78892139154e-13,6.71626130627e-08,2.04767111933e-14,2.4946571143e-20,8.85789254357e-17,1.76423512783e-11,2.83443852678e-08,4.06000061686e-12,0.6680436826,0.0,1.90787436989e-31,1.77366075478e-30,4.4544992356e-19,9.8823950559e-18,0.0
1.80204081633,1693.05995032,0.160108739996,5.90352757547e-05,8.74665734677e-10,3.89107935134e-10,2.95709891621e-06,0.15818199255,2.26908425108e-13,1.65146603904e-12,7.64984238075e-19,5.9851586113e-18,3.93064752945e-15,1.27543515009e-16,1.04005085754e-11,1.39122793012e-09,0.123216029899,0.0359460300648,5.24115288696e-09,7.38772278035e-09,2.87487256228e-14,2.77040350074e-16,4.02552884642e-13,6.59393562567e-20,3.31348058102e-14,5.26892417964e-19,2.40266122863e-16,5.52060112891e-21,8.02936758017e-20,2.05700221142e-16,7.92793681492e-14,8.22845145663e-18,4.23455162353e-12,3.53037900192e-11,1.57286493603e-09,1.7196569338e-06,6.50290071639e-11,1.12132618825e-07,1.44462497902e-14,5.67376550248e-12,9.84371019633e-12,2.64301822145e-13,8.52285195925e-08,2.22178470864e-14,1.71442745543e-20,5.769870167e-17,1.61495556332e-11,3.12158242145e-08,2.70655287765e-12,0.664190235946,0.0,8.14614690301e-31,1.15050481153e-29,6.5040185224e-19,2.14268670511e-17,0.0
1.86734693878,1649.91912688,0.175566525994,4.08465196168e-05,3.03390818931e-10,1.19427459484e-10,1.60009700685e-06,0.15237766131,7.14758985001e-14,7.16396842514e-13,3.08544937906e-19,3.16992687424e-18,3.20591730463e-15,9.71701805023e-17,1.40221197091e-11,2.96926963026e-09,0.129080722269,0.0349034935676,4.32830773056e-09,8.47322815746e-09,2.88340676049e-14,2.63360649785e-16,6.02785450857e-13,5.61023606639e-20,5.52975313719e-14,8.13501965804e-19,6.16228489584e-16,1.31214785862e-20,2.91182108587e-19,1.99724818457e-16,1.22342138758e-13,9.95024407239e-18,1.74241540783e-12,1.89987521833e-11,1.20980698521e-09,2.16378711721e-06,4.25301512706e-11,5.22665697093e-08,4.12476336863e-15,2.64775808752e-12,4.67366199378e-12,1.79163586891e-13,1.0649554273e-07,2.34808255752e-14,1.13864239052e-20,3.66697139944e-17,1.45735791617e-11,3.40979677099e-08,1.77199496514e-12,0.660380913577,0.0,3.32051679697e-30,7.17827523735e-29,9.22956580239e-19,4.54590335499e-17,0.0
